artist,song,features
Jim-E Stack,Deadstream - Rostam Version,"[{'danceability': 0.741, 'energy': 0.76, 'key': 6, 'loudness': -8.73, 'mode': 0, 'speechiness': 0.0796, 'acousticness': 0.266, 'instrumentalness': 0.000451, 'liveness': 0.108, 'valence': 0.679, 'tempo': 123.974, 'type': 'audio_features', 'id': '2b3MDwM1VSl5IP2Ghxwk3B', 'uri': 'spotify:track:2b3MDwM1VSl5IP2Ghxwk3B', 'track_href': 'https://api.spotify.com/v1/tracks/2b3MDwM1VSl5IP2Ghxwk3B', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2b3MDwM1VSl5IP2Ghxwk3B', 'duration_ms': 196493, 'time_signature': 4}]"
keiyaA,Rectifiya,"[{'danceability': 0.663, 'energy': 0.424, 'key': 1, 'loudness': -15.843, 'mode': 1, 'speechiness': 0.034, 'acousticness': 0.229, 'instrumentalness': 0.558, 'liveness': 0.0939, 'valence': 0.895, 'tempo': 136.77, 'type': 'audio_features', 'id': '76DjXCjByQNXsTjjbL8frg', 'uri': 'spotify:track:76DjXCjByQNXsTjjbL8frg', 'track_href': 'https://api.spotify.com/v1/tracks/76DjXCjByQNXsTjjbL8frg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/76DjXCjByQNXsTjjbL8frg', 'duration_ms': 238453, 'time_signature': 4}]"
AceMo,Time Travelin',"[{'danceability': 0.733, 'energy': 0.834, 'key': 11, 'loudness': -8.367, 'mode': 0, 'speechiness': 0.0382, 'acousticness': 0.346, 'instrumentalness': 0.0303, 'liveness': 0.137, 'valence': 0.379, 'tempo': 146.761, 'type': 'audio_features', 'id': '6g0gtJGmMuafSMDnYYQJVN', 'uri': 'spotify:track:6g0gtJGmMuafSMDnYYQJVN', 'track_href': 'https://api.spotify.com/v1/tracks/6g0gtJGmMuafSMDnYYQJVN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6g0gtJGmMuafSMDnYYQJVN', 'duration_ms': 274773, 'time_signature': 4}]"
Actress,Turin,"[{'danceability': 0.794, 'energy': 0.278, 'key': 1, 'loudness': -10.773, 'mode': 1, 'speechiness': 0.0977, 'acousticness': 0.00144, 'instrumentalness': 0.0491, 'liveness': 0.102, 'valence': 0.138, 'tempo': 125.056, 'type': 'audio_features', 'id': '17ND06tLkdXGaApegpQcNE', 'uri': 'spotify:track:17ND06tLkdXGaApegpQcNE', 'track_href': 'https://api.spotify.com/v1/tracks/17ND06tLkdXGaApegpQcNE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/17ND06tLkdXGaApegpQcNE', 'duration_ms': 432691, 'time_signature': 4}]"
Logic1000,Perfume - Edit,"[{'danceability': 0.787, 'energy': 0.781, 'key': 10, 'loudness': -7.209, 'mode': 0, 'speechiness': 0.0382, 'acousticness': 1.25e-05, 'instrumentalness': 0.181, 'liveness': 0.131, 'valence': 0.123, 'tempo': 127.998, 'type': 'audio_features', 'id': '1mWJphTJU2nAYMtXOhEoUS', 'uri': 'spotify:track:1mWJphTJU2nAYMtXOhEoUS', 'track_href': 'https://api.spotify.com/v1/tracks/1mWJphTJU2nAYMtXOhEoUS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1mWJphTJU2nAYMtXOhEoUS', 'duration_ms': 215498, 'time_signature': 4}]"
Galcher Lustwerk,Cig Angel,"[{'danceability': 0.862, 'energy': 0.318, 'key': 1, 'loudness': -10.865, 'mode': 1, 'speechiness': 0.0802, 'acousticness': 0.0847, 'instrumentalness': 0.0648, 'liveness': 0.102, 'valence': 0.751, 'tempo': 114.387, 'type': 'audio_features', 'id': '40M4S2jeXc9zlPSHAPTjr1', 'uri': 'spotify:track:40M4S2jeXc9zlPSHAPTjr1', 'track_href': 'https://api.spotify.com/v1/tracks/40M4S2jeXc9zlPSHAPTjr1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/40M4S2jeXc9zlPSHAPTjr1', 'duration_ms': 170882, 'time_signature': 4}]"
Kedr Livanskiy,Sky Kisses (на танцполе),"[{'danceability': 0.746, 'energy': 0.613, 'key': 4, 'loudness': -10.335, 'mode': 1, 'speechiness': 0.0457, 'acousticness': 0.007, 'instrumentalness': 0.63, 'liveness': 0.1, 'valence': 0.614, 'tempo': 125.018, 'type': 'audio_features', 'id': '6p8HOoJGQs8qvFAOXfXmxn', 'uri': 'spotify:track:6p8HOoJGQs8qvFAOXfXmxn', 'track_href': 'https://api.spotify.com/v1/tracks/6p8HOoJGQs8qvFAOXfXmxn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6p8HOoJGQs8qvFAOXfXmxn', 'duration_ms': 192000, 'time_signature': 4}]"
Ross from Friends,John Cage,"[{'danceability': 0.69, 'energy': 0.615, 'key': 8, 'loudness': -9.753, 'mode': 0, 'speechiness': 0.0457, 'acousticness': 0.0306, 'instrumentalness': 0.562, 'liveness': 0.0744, 'valence': 0.529, 'tempo': 107.938, 'type': 'audio_features', 'id': '5nRVihwOiiu2IT1W1yoIQp', 'uri': 'spotify:track:5nRVihwOiiu2IT1W1yoIQp', 'track_href': 'https://api.spotify.com/v1/tracks/5nRVihwOiiu2IT1W1yoIQp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5nRVihwOiiu2IT1W1yoIQp', 'duration_ms': 366573, 'time_signature': 4}]"
The Internet,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)","[{'danceability': 0.447, 'energy': 0.625, 'key': 10, 'loudness': -8.212, 'mode': 0, 'speechiness': 0.323, 'acousticness': 0.0351, 'instrumentalness': 0.000727, 'liveness': 0.243, 'valence': 0.261, 'tempo': 67.104, 'type': 'audio_features', 'id': '300DUx4tdtCdGEUXR032jA', 'uri': 'spotify:track:300DUx4tdtCdGEUXR032jA', 'track_href': 'https://api.spotify.com/v1/tracks/300DUx4tdtCdGEUXR032jA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/300DUx4tdtCdGEUXR032jA', 'duration_ms': 440013, 'time_signature': 4}]"
Tirzah,I'm Not Dancing,"[{'danceability': 0.938, 'energy': 0.679, 'key': 6, 'loudness': -7.008, 'mode': 0, 'speechiness': 0.204, 'acousticness': 0.183, 'instrumentalness': 0.67, 'liveness': 0.0967, 'valence': 0.682, 'tempo': 119.934, 'type': 'audio_features', 'id': '2XSHJOk1o6FohIfjjhSVJM', 'uri': 'spotify:track:2XSHJOk1o6FohIfjjhSVJM', 'track_href': 'https://api.spotify.com/v1/tracks/2XSHJOk1o6FohIfjjhSVJM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2XSHJOk1o6FohIfjjhSVJM', 'duration_ms': 136696, 'time_signature': 4}]"
Andy Stott,Faith in Strangers,"[{'danceability': 0.657, 'energy': 0.692, 'key': 7, 'loudness': -10.121, 'mode': 1, 'speechiness': 0.0526, 'acousticness': 0.0286, 'instrumentalness': 0.894, 'liveness': 0.11, 'valence': 0.164, 'tempo': 136.995, 'type': 'audio_features', 'id': '4wSMi5urWxpBPbnWqfI1Ht', 'uri': 'spotify:track:4wSMi5urWxpBPbnWqfI1Ht', 'track_href': 'https://api.spotify.com/v1/tracks/4wSMi5urWxpBPbnWqfI1Ht', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4wSMi5urWxpBPbnWqfI1Ht', 'duration_ms': 389187, 'time_signature': 4}]"
Tirzah,Holding On,"[{'danceability': 0.789, 'energy': 0.437, 'key': 5, 'loudness': -10.471, 'mode': 0, 'speechiness': 0.0338, 'acousticness': 0.035, 'instrumentalness': 0.00336, 'liveness': 0.12, 'valence': 0.634, 'tempo': 120.013, 'type': 'audio_features', 'id': '4RjwMyr4D2W4py79Heop9l', 'uri': 'spotify:track:4RjwMyr4D2W4py79Heop9l', 'track_href': 'https://api.spotify.com/v1/tracks/4RjwMyr4D2W4py79Heop9l', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4RjwMyr4D2W4py79Heop9l', 'duration_ms': 199733, 'time_signature': 4}]"
Yves Tumor,Strawberry Privilege,"[{'danceability': 0.751, 'energy': 0.528, 'key': 5, 'loudness': -10.874, 'mode': 0, 'speechiness': 0.0495, 'acousticness': 0.5, 'instrumentalness': 0.799, 'liveness': 0.125, 'valence': 0.342, 'tempo': 117.969, 'type': 'audio_features', 'id': '6DJdXo8oT7kTA9mYpvpJRk', 'uri': 'spotify:track:6DJdXo8oT7kTA9mYpvpJRk', 'track_href': 'https://api.spotify.com/v1/tracks/6DJdXo8oT7kTA9mYpvpJRk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6DJdXo8oT7kTA9mYpvpJRk', 'duration_ms': 232760, 'time_signature': 4}]"
Haider,Why So Blue? - Radio Edit,"[{'danceability': 0.689, 'energy': 0.398, 'key': 11, 'loudness': -12.612, 'mode': 0, 'speechiness': 0.0405, 'acousticness': 0.0277, 'instrumentalness': 0.842, 'liveness': 0.207, 'valence': 0.317, 'tempo': 128.028, 'type': 'audio_features', 'id': '7f8POQ76x9ki1D48lCsXoq', 'uri': 'spotify:track:7f8POQ76x9ki1D48lCsXoq', 'track_href': 'https://api.spotify.com/v1/tracks/7f8POQ76x9ki1D48lCsXoq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7f8POQ76x9ki1D48lCsXoq', 'duration_ms': 178928, 'time_signature': 4}]"
박혜진 Park Hye Jin,Can you - Galcher Lustwerk Remix,"[{'danceability': 0.78, 'energy': 0.814, 'key': 11, 'loudness': -8.853, 'mode': 0, 'speechiness': 0.108, 'acousticness': 0.0144, 'instrumentalness': 0.818, 'liveness': 0.1, 'valence': 0.801, 'tempo': 139.992, 'type': 'audio_features', 'id': '6LbIziWljeCOBEFfs1dQN4', 'uri': 'spotify:track:6LbIziWljeCOBEFfs1dQN4', 'track_href': 'https://api.spotify.com/v1/tracks/6LbIziWljeCOBEFfs1dQN4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6LbIziWljeCOBEFfs1dQN4', 'duration_ms': 301766, 'time_signature': 4}]"
SOPHIE,BIPP - Autechre Mx,"[{'danceability': 0.859, 'energy': 0.398, 'key': 1, 'loudness': -11.742, 'mode': 1, 'speechiness': 0.0624, 'acousticness': 0.000997, 'instrumentalness': 0.0125, 'liveness': 0.101, 'valence': 0.41, 'tempo': 104.287, 'type': 'audio_features', 'id': '4tBdLWvYYr5IjJpvwiZr85', 'uri': 'spotify:track:4tBdLWvYYr5IjJpvwiZr85', 'track_href': 'https://api.spotify.com/v1/tracks/4tBdLWvYYr5IjJpvwiZr85', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4tBdLWvYYr5IjJpvwiZr85', 'duration_ms': 213333, 'time_signature': 4}]"
Photay,Outré Lux (feat. Madison McFerrin),"[{'danceability': 0.572, 'energy': 0.319, 'key': 6, 'loudness': -12.807, 'mode': 1, 'speechiness': 0.0745, 'acousticness': 0.737, 'instrumentalness': 0.338, 'liveness': 0.226, 'valence': 0.133, 'tempo': 119.707, 'type': 'audio_features', 'id': '0WAKFcVVPkZboGEZcT4r73', 'uri': 'spotify:track:0WAKFcVVPkZboGEZcT4r73', 'track_href': 'https://api.spotify.com/v1/tracks/0WAKFcVVPkZboGEZcT4r73', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0WAKFcVVPkZboGEZcT4r73', 'duration_ms': 241357, 'time_signature': 3}]"
박혜진 Park Hye Jin,Like this,"[{'danceability': 0.704, 'energy': 0.542, 'key': 2, 'loudness': -11.167, 'mode': 1, 'speechiness': 0.0355, 'acousticness': 0.164, 'instrumentalness': 0.909, 'liveness': 0.0779, 'valence': 0.18, 'tempo': 125.06, 'type': 'audio_features', 'id': '7pY3HE16Ir4ZFTEOmosP57', 'uri': 'spotify:track:7pY3HE16Ir4ZFTEOmosP57', 'track_href': 'https://api.spotify.com/v1/tracks/7pY3HE16Ir4ZFTEOmosP57', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7pY3HE16Ir4ZFTEOmosP57', 'duration_ms': 245805, 'time_signature': 4}]"
Metronomy,The Light - Kero Kero Bonito Remix,"[{'danceability': 0.91, 'energy': 0.656, 'key': 1, 'loudness': -6.094, 'mode': 1, 'speechiness': 0.0811, 'acousticness': 0.171, 'instrumentalness': 0.00192, 'liveness': 0.236, 'valence': 0.76, 'tempo': 130.025, 'type': 'audio_features', 'id': '65hYEUdhuACO2JelILDhFN', 'uri': 'spotify:track:65hYEUdhuACO2JelILDhFN', 'track_href': 'https://api.spotify.com/v1/tracks/65hYEUdhuACO2JelILDhFN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/65hYEUdhuACO2JelILDhFN', 'duration_ms': 179715, 'time_signature': 4}]"
Vegyn,Debold,"[{'danceability': 0.553, 'energy': 0.711, 'key': 8, 'loudness': -9.035, 'mode': 1, 'speechiness': 0.0664, 'acousticness': 0.727, 'instrumentalness': 0.855, 'liveness': 0.121, 'valence': 0.388, 'tempo': 120.317, 'type': 'audio_features', 'id': '6TNBx9lvDcqLq1GQCPNJqH', 'uri': 'spotify:track:6TNBx9lvDcqLq1GQCPNJqH', 'track_href': 'https://api.spotify.com/v1/tracks/6TNBx9lvDcqLq1GQCPNJqH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6TNBx9lvDcqLq1GQCPNJqH', 'duration_ms': 163973, 'time_signature': 4}]"
Vegyn,It's Nice to Be Alive,"[{'danceability': 0.648, 'energy': 0.66, 'key': 5, 'loudness': -7.129, 'mode': 1, 'speechiness': 0.0379, 'acousticness': 0.804, 'instrumentalness': 0.839, 'liveness': 0.0881, 'valence': 0.513, 'tempo': 126.033, 'type': 'audio_features', 'id': '4Qosj8bJfXBlXi35ukPiGi', 'uri': 'spotify:track:4Qosj8bJfXBlXi35ukPiGi', 'track_href': 'https://api.spotify.com/v1/tracks/4Qosj8bJfXBlXi35ukPiGi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Qosj8bJfXBlXi35ukPiGi', 'duration_ms': 205893, 'time_signature': 4}]"
Yaeji,WAKING UP DOWN,"[{'danceability': 0.825, 'energy': 0.458, 'key': 1, 'loudness': -8.26, 'mode': 1, 'speechiness': 0.0577, 'acousticness': 0.0124, 'instrumentalness': 0.794, 'liveness': 0.129, 'valence': 0.41, 'tempo': 125.041, 'type': 'audio_features', 'id': '0YnbUCbW8viWWikWXoVzB1', 'uri': 'spotify:track:0YnbUCbW8viWWikWXoVzB1', 'track_href': 'https://api.spotify.com/v1/tracks/0YnbUCbW8viWWikWXoVzB1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0YnbUCbW8viWWikWXoVzB1', 'duration_ms': 201240, 'time_signature': 4}]"
Yaeji,SPELL 주문,"[{'danceability': 0.818, 'energy': 0.397, 'key': 4, 'loudness': -11.928, 'mode': 0, 'speechiness': 0.257, 'acousticness': 0.0667, 'instrumentalness': 4.7e-05, 'liveness': 0.0923, 'valence': 0.527, 'tempo': 129.954, 'type': 'audio_features', 'id': '2a03sGTTkUFXpNKwDpdB3B', 'uri': 'spotify:track:2a03sGTTkUFXpNKwDpdB3B', 'track_href': 'https://api.spotify.com/v1/tracks/2a03sGTTkUFXpNKwDpdB3B', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2a03sGTTkUFXpNKwDpdB3B', 'duration_ms': 186874, 'time_signature': 4}]"
Mount Kimbie,You Took Your Time - Kyle Hall Remix,"[{'danceability': 0.832, 'energy': 0.698, 'key': 0, 'loudness': -12.313, 'mode': 0, 'speechiness': 0.22, 'acousticness': 0.193, 'instrumentalness': 0.863, 'liveness': 0.0566, 'valence': 0.418, 'tempo': 132.611, 'type': 'audio_features', 'id': '0i7PF890Oxa7oTZWjBoxvD', 'uri': 'spotify:track:0i7PF890Oxa7oTZWjBoxvD', 'track_href': 'https://api.spotify.com/v1/tracks/0i7PF890Oxa7oTZWjBoxvD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0i7PF890Oxa7oTZWjBoxvD', 'duration_ms': 471876, 'time_signature': 4}]"
Baltra,Ahead Of Time,"[{'danceability': 0.742, 'energy': 0.689, 'key': 0, 'loudness': -8.556, 'mode': 1, 'speechiness': 0.0469, 'acousticness': 0.104, 'instrumentalness': 0.227, 'liveness': 0.397, 'valence': 0.159, 'tempo': 120.994, 'type': 'audio_features', 'id': '49BIPp07mdVJUeQnWE4Zli', 'uri': 'spotify:track:49BIPp07mdVJUeQnWE4Zli', 'track_href': 'https://api.spotify.com/v1/tracks/49BIPp07mdVJUeQnWE4Zli', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/49BIPp07mdVJUeQnWE4Zli', 'duration_ms': 418512, 'time_signature': 4}]"
Dan Kye,Moving,"[{'danceability': 0.899, 'energy': 0.763, 'key': 2, 'loudness': -11.548, 'mode': 1, 'speechiness': 0.0601, 'acousticness': 0.262, 'instrumentalness': 0.627, 'liveness': 0.0869, 'valence': 0.905, 'tempo': 122.005, 'type': 'audio_features', 'id': '41BPaKM3OVc8gs3VXbAAu6', 'uri': 'spotify:track:41BPaKM3OVc8gs3VXbAAu6', 'track_href': 'https://api.spotify.com/v1/tracks/41BPaKM3OVc8gs3VXbAAu6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/41BPaKM3OVc8gs3VXbAAu6', 'duration_ms': 315608, 'time_signature': 4}]"
Kamaal Williams,One More Time,"[{'danceability': 0.563, 'energy': 0.64, 'key': 1, 'loudness': -8.946, 'mode': 1, 'speechiness': 0.0648, 'acousticness': 0.024, 'instrumentalness': 0.0454, 'liveness': 0.323, 'valence': 0.819, 'tempo': 151.703, 'type': 'audio_features', 'id': '78yfX3fe2MeWvdSsqc0u5Y', 'uri': 'spotify:track:78yfX3fe2MeWvdSsqc0u5Y', 'track_href': 'https://api.spotify.com/v1/tracks/78yfX3fe2MeWvdSsqc0u5Y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/78yfX3fe2MeWvdSsqc0u5Y', 'duration_ms': 190000, 'time_signature': 4}]"
Ivan Ave,On the Very Low,"[{'danceability': 0.462, 'energy': 0.471, 'key': 6, 'loudness': -11.503, 'mode': 1, 'speechiness': 0.275, 'acousticness': 0.804, 'instrumentalness': 0.0015, 'liveness': 0.0941, 'valence': 0.769, 'tempo': 49.683, 'type': 'audio_features', 'id': '62jhSeMgRDpqpYPhNbImwU', 'uri': 'spotify:track:62jhSeMgRDpqpYPhNbImwU', 'track_href': 'https://api.spotify.com/v1/tracks/62jhSeMgRDpqpYPhNbImwU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/62jhSeMgRDpqpYPhNbImwU', 'duration_ms': 169827, 'time_signature': 5}]"
Marcy Luarks,Electric Murder,"[{'danceability': 0.805, 'energy': 0.466, 'key': 4, 'loudness': -13.018, 'mode': 0, 'speechiness': 0.098, 'acousticness': 0.0194, 'instrumentalness': 0.869, 'liveness': 0.0796, 'valence': 0.954, 'tempo': 129.728, 'type': 'audio_features', 'id': '7s1fPGMJyuILO8NVwiRO59', 'uri': 'spotify:track:7s1fPGMJyuILO8NVwiRO59', 'track_href': 'https://api.spotify.com/v1/tracks/7s1fPGMJyuILO8NVwiRO59', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7s1fPGMJyuILO8NVwiRO59', 'duration_ms': 224625, 'time_signature': 4}]"
Earl Sweatshirt,The Mint (feat. Navy Blue),"[{'danceability': 0.417, 'energy': 0.731, 'key': 11, 'loudness': -4.989, 'mode': 1, 'speechiness': 0.265, 'acousticness': 0.00525, 'instrumentalness': 0.0352, 'liveness': 0.621, 'valence': 0.575, 'tempo': 134.003, 'type': 'audio_features', 'id': '5uLZ3YIQGC0mOk6q3lJ6Ng', 'uri': 'spotify:track:5uLZ3YIQGC0mOk6q3lJ6Ng', 'track_href': 'https://api.spotify.com/v1/tracks/5uLZ3YIQGC0mOk6q3lJ6Ng', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5uLZ3YIQGC0mOk6q3lJ6Ng', 'duration_ms': 165120, 'time_signature': 1}]"
Joeboy,Lonely,[None]
Tems,Damages,"[{'danceability': 0.712, 'energy': 0.497, 'key': 1, 'loudness': -8.106, 'mode': 1, 'speechiness': 0.431, 'acousticness': 0.528, 'instrumentalness': 2.65e-05, 'liveness': 0.125, 'valence': 0.516, 'tempo': 128.385, 'type': 'audio_features', 'id': '4mliiXiEYDVrmZ8pj1PW0m', 'uri': 'spotify:track:4mliiXiEYDVrmZ8pj1PW0m', 'track_href': 'https://api.spotify.com/v1/tracks/4mliiXiEYDVrmZ8pj1PW0m', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4mliiXiEYDVrmZ8pj1PW0m', 'duration_ms': 169412, 'time_signature': 5}]"
Oxlade,AWAY,"[{'danceability': 0.728, 'energy': 0.711, 'key': 1, 'loudness': -8.315, 'mode': 0, 'speechiness': 0.187, 'acousticness': 0.228, 'instrumentalness': 0.288, 'liveness': 0.0923, 'valence': 0.712, 'tempo': 104.849, 'type': 'audio_features', 'id': '2fu4D1jrlwF1go7S2Fr3qD', 'uri': 'spotify:track:2fu4D1jrlwF1go7S2Fr3qD', 'track_href': 'https://api.spotify.com/v1/tracks/2fu4D1jrlwF1go7S2Fr3qD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2fu4D1jrlwF1go7S2Fr3qD', 'duration_ms': 164571, 'time_signature': 4}]"
Jessy Lanza,Lick in Heaven,"[{'danceability': 0.843, 'energy': 0.419, 'key': 1, 'loudness': -10.298, 'mode': 1, 'speechiness': 0.0983, 'acousticness': 0.549, 'instrumentalness': 0.381, 'liveness': 0.0729, 'valence': 0.787, 'tempo': 118.017, 'type': 'audio_features', 'id': '456FugDZEovLtGCatmngkC', 'uri': 'spotify:track:456FugDZEovLtGCatmngkC', 'track_href': 'https://api.spotify.com/v1/tracks/456FugDZEovLtGCatmngkC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/456FugDZEovLtGCatmngkC', 'duration_ms': 269320, 'time_signature': 4}]"
Duckwrth,Super Bounce,"[{'danceability': 0.772, 'energy': 0.61, 'key': 9, 'loudness': -6.175, 'mode': 0, 'speechiness': 0.206, 'acousticness': 0.239, 'instrumentalness': 0.000538, 'liveness': 0.124, 'valence': 0.747, 'tempo': 74.519, 'type': 'audio_features', 'id': '0bdNktKwMzf6d4V5BNK1KN', 'uri': 'spotify:track:0bdNktKwMzf6d4V5BNK1KN', 'track_href': 'https://api.spotify.com/v1/tracks/0bdNktKwMzf6d4V5BNK1KN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0bdNktKwMzf6d4V5BNK1KN', 'duration_ms': 218018, 'time_signature': 4}]"
Starchild & The New Romantic,Tape,"[{'danceability': 0.768, 'energy': 0.844, 'key': 6, 'loudness': -5.047, 'mode': 1, 'speechiness': 0.121, 'acousticness': 0.721, 'instrumentalness': 0.00961, 'liveness': 0.105, 'valence': 0.677, 'tempo': 143.974, 'type': 'audio_features', 'id': '71eOibyGpgz6ikvp5TGL7Z', 'uri': 'spotify:track:71eOibyGpgz6ikvp5TGL7Z', 'track_href': 'https://api.spotify.com/v1/tracks/71eOibyGpgz6ikvp5TGL7Z', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/71eOibyGpgz6ikvp5TGL7Z', 'duration_ms': 145272, 'time_signature': 4}]"
Erika de Casier,"No Butterflies, No Nothing","[{'danceability': 0.554, 'energy': 0.511, 'key': 0, 'loudness': -10.643, 'mode': 1, 'speechiness': 0.1, 'acousticness': 0.647, 'instrumentalness': 0.0131, 'liveness': 0.0889, 'valence': 0.211, 'tempo': 156.026, 'type': 'audio_features', 'id': '40svihlB30iGqqmlbCAboX', 'uri': 'spotify:track:40svihlB30iGqqmlbCAboX', 'track_href': 'https://api.spotify.com/v1/tracks/40svihlB30iGqqmlbCAboX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/40svihlB30iGqqmlbCAboX', 'duration_ms': 180787, 'time_signature': 4}]"
Haich Ber Na,By Floras,"[{'danceability': 0.78, 'energy': 0.582, 'key': 9, 'loudness': -9.184, 'mode': 0, 'speechiness': 0.0422, 'acousticness': 0.373, 'instrumentalness': 0.574, 'liveness': 0.192, 'valence': 0.534, 'tempo': 138.001, 'type': 'audio_features', 'id': '2ypEVscH8u27IafXv5WEmU', 'uri': 'spotify:track:2ypEVscH8u27IafXv5WEmU', 'track_href': 'https://api.spotify.com/v1/tracks/2ypEVscH8u27IafXv5WEmU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ypEVscH8u27IafXv5WEmU', 'duration_ms': 266620, 'time_signature': 4}]"
R.A.P. Ferreira,LEAVING HELL,"[{'danceability': 0.599, 'energy': 0.723, 'key': 5, 'loudness': -8.674, 'mode': 0, 'speechiness': 0.205, 'acousticness': 0.239, 'instrumentalness': 0.399, 'liveness': 0.137, 'valence': 0.648, 'tempo': 129.952, 'type': 'audio_features', 'id': '5RplAumrnS8IuLu9I22rKz', 'uri': 'spotify:track:5RplAumrnS8IuLu9I22rKz', 'track_href': 'https://api.spotify.com/v1/tracks/5RplAumrnS8IuLu9I22rKz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5RplAumrnS8IuLu9I22rKz', 'duration_ms': 164462, 'time_signature': 4}]"
Galcher Lustwerk,Another Story - Another Version,"[{'danceability': 0.835, 'energy': 0.353, 'key': 1, 'loudness': -11.213, 'mode': 1, 'speechiness': 0.116, 'acousticness': 0.000921, 'instrumentalness': 0.0809, 'liveness': 0.075, 'valence': 0.398, 'tempo': 124.03, 'type': 'audio_features', 'id': '1tJqyuyv0RQ4EGfoudGPHx', 'uri': 'spotify:track:1tJqyuyv0RQ4EGfoudGPHx', 'track_href': 'https://api.spotify.com/v1/tracks/1tJqyuyv0RQ4EGfoudGPHx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1tJqyuyv0RQ4EGfoudGPHx', 'duration_ms': 230610, 'time_signature': 4}]"
DJ Lycox,Jam,"[{'danceability': 0.707, 'energy': 0.389, 'key': 7, 'loudness': -8.285, 'mode': 0, 'speechiness': 0.138, 'acousticness': 0.299, 'instrumentalness': 0.907, 'liveness': 0.127, 'valence': 0.388, 'tempo': 173.938, 'type': 'audio_features', 'id': '4c3UddBw2dHT0xGgQCRfV1', 'uri': 'spotify:track:4c3UddBw2dHT0xGgQCRfV1', 'track_href': 'https://api.spotify.com/v1/tracks/4c3UddBw2dHT0xGgQCRfV1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4c3UddBw2dHT0xGgQCRfV1', 'duration_ms': 180062, 'time_signature': 4}]"
Burna Boy,On the Low,"[{'danceability': 0.816, 'energy': 0.781, 'key': 1, 'loudness': -4.237, 'mode': 0, 'speechiness': 0.0425, 'acousticness': 0.692, 'instrumentalness': 0.00928, 'liveness': 0.0835, 'valence': 0.937, 'tempo': 99.95, 'type': 'audio_features', 'id': '1PoJXULCvl03b1fiZmMxmd', 'uri': 'spotify:track:1PoJXULCvl03b1fiZmMxmd', 'track_href': 'https://api.spotify.com/v1/tracks/1PoJXULCvl03b1fiZmMxmd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1PoJXULCvl03b1fiZmMxmd', 'duration_ms': 185899, 'time_signature': 4}]"
